66637535EBBC34DF	task-want-load-levels-fully-spawned?	0000000140D653A0
66A73BEB4FE49B73	get-regions-by-criteria	0000000140D477C0
6734A85073506822	menu2-page-stack-enable-sounds	0000000141B3C7A0
676414A9CC5DFC0D	random-integer	0000000140D54990
68D1914BBD654FE3	get-player-weapon-gameplay-def	0000000140C925A0
6A3037DF5BAC6510	custom-run--gambits-enabled?	000000014104DEB0
6AC37DD8360913B3	joypad-command-enabled?	0000000140D4C950
6B752FA61F5E3E74	holding-no-weapon?	0000000140E67B00
6E9CB3BBE83E104F	is-speaking?	000000014031CA80
6EA932F74D4E2D09	broadcast-event	0000000141650830
6F09CAD9790A3296	get-tutorial-message-mode	0000000140414B40
6F4C88BAE24CE9E2	menu-update-media-share-data	000000014106BC00
6FAAFB399F34C3D5	task-get-current	0000000140D64530
6FD3A4F4DB32B08C	is-combat-vibration?	0000000140417670
70C75B005A822253	game-has-most-recent-story-been-completed-any-difficulty?	00000001404100F0
72FEBD32E008225D	wait-frames	00000001420003E0
73642E29CF1410A3	sync-vehicle-settings	0000000141093CF0
742676E03ABD1A17	get-current-time	0000000141FFBCE0
74B77AAFCF177CC3	elapsed-time	0000000140D3E090
7635A4C1BBFD5DD7	get-object-skeleton	0000000140D46740
76F0D803F68BBF02	sync-ragdoll-settings	0000000141E101B0
785C8AEB79E14CDF	player-inv-selection-get-sub-slot-items-filtered-count	0000000142C69140
788EDE02698EC30E	get-animation-phase	000000014187BD70
789743F4E97B326C	player-is-door-scripted-move?	0000000142B13B60
78B478FB08FEE60D	get-icon-mode-input-device	0000000140D42E00
7927007107BE679D	is-high-contrast-mode-toggled-on?	0000000140417BC0
79744AF88E92B5EB	darray-contains?	0000000141BCC2D0
7B720C615662AF72	set-pc-hud-toggle	0000000140426950
7BD17F0FDF5B12A8	player-disable-jump	0000000140C98CC0
7BDC7740B2C7C543	darray-remove	0000000141BCD110
7C1A96DCDE4261DD	menu2-always-show-splash?	0000000140FDE310
7D8C15B0E602F4E8	rogue-get-overall-mode	000000014104FB80
7FF7CBD6A7B07F2F	player-swimming?	0000000140CA8850
809ABA6984A1DB1D	animate_	0000000141879350
80A3F6B430FC8D1B	get-lock-on-mode	0000000140412370
80AE11C99C6AEEA2	set-mixer-override	0000000141EEE2B0
81BBB5AF94FC4A5A	hash-lookup	0000000140D4AEB0
81E2373B8E20275C	stop-movie	0000000141B95B70
82A20BC5C003CB25	menu2-get-stack-joypad-index	0000000141B3C2C0
82EA9015ABA0D179	rogue-get-run-template	000000014104FBE0
82ED7EE07BF99C70	set-joypad-light-bar	0000000140D5AA70
830E0695B7F284F1	player-in-state?	0000000140CA0B60
836F218B69018D93	player-get-last-selected-ranged-weapon-or-consumable-id	0000000142C760D0
846E26AC65F9CFC3	spawner-exists?	0000000140D61720
847EEE90BE4419AD	get-locator-rotation	0000000140D44D90
84E88287EFEE0E37	spawn-entity-at-with-look	0000000140D605E0
84E8B47DB0C92683	is-no-return-hud-countdown-enabled?	0000000140417F00
84EF0C4106B48B32	player-in-meatshield?	0000000142B13B60
84FAF7CFCB215734	task-is-os-notice-screen-skip-flag-enabled?	0000000140D64850
86AE7031F5EFC4BE	ddict-contains-key?	0000000141BD6600
86BA5CBF8F1C1347	sync-audio-reflectivity-meta-data	0000000141EEE810
871EC52CC86B7427	alloc-bound-frame	0000000140D51240
881D371AAFECB163	player-knows-recipe?	0000000142B52E38
88547F48DA223122	get-int32	0000000141FFC0B0
88D58C2553BCAFFD	alloc-point	0000000140D51C30
8915180DCA0153C8	event-arg-count	0000000141650AB0
8A56327CFCBDB43A	set-symbol	0000000141FFD890
8ABD6C3AEE8784AC	menu2-player-menu-active?	0000000142B13B60
8ACC5AAE69BFCC57	is-rogue-mode?	000000014104F7B0
8AF751A35E17FDAB	get-prop-id	00000001421092E0
8B2918FAE8F54949	tag-specified?	0000000141FFF190
8BAA86ECA5C5AC1D	menu2-may-skip-splash?	0000000140FDE740
8DB50112F2FD2373	fact-exists?	000000014210A0E0
8DD7A4B7C6EFDC88	joypad-disable-all-commands-except	0000000140D4CDD0
8DDDD549ADFE0E03	player-is-sprinting?	0000000140CA1810
8E30FBF0EF834F65	menu2-is-page-on-stack?	0000000141B3C5A0
8EA887FF76BB647D	get-object-anim-state	000000014187C870
8F5A5216A45D18DA	camera-fade-out	0000000140D36900
8FD5B8234FA14843	get-no-return-enemy-markers-mode	00000001404127E0
90163137A965BBE1	is-navigation-assistance-accessibility?	0000000140417E60
90397083FB6AE8C5	player-get-skin-id	000000014041EAE0
917303216620ACB6	is-final-build?	0000000140D4B800
91C62727C6CC16FD	player-inv-selection-get-sub-slot-items-filtered	0000000142C68710
9261E1B2DD523647	rogue-get-is-resumed-run	000000014104FB40
92EAC23BF855FCDB	sync-destruction-dc	0000000141E7DF70
